label,sentence
neutral,"Kannst du mir erklären, wie man eine Karte zeichnet?"
neutral,Haben die Dorfbewohner bestimmte Traditionen oder Feste?
neutral,"Gibt es hier einen Ort, wo ich mein Gold gegen Smaragde eintauschen kann?"
neutral,Könnten Sie mir den Weg zum nächsten Dschungel zeigen?
neutral,"Wissen Sie, wo ich seltene Schätze finden kann?"
unfreundlich,"Du Arschloch, ich brauche bessere Angebote!"
unfreundlich,"Mach schon, Schlampe, und zeig mir deine Waren!"
unfreundlich,"Hey Fotze, beeil dich und mach Platz für vernünftige Trades!"
unfreundlich,"Du Bastard, deine Preise sind viel zu hoch!"
unfreundlich,"Hey Depp, erzähl mir endlich, was du zu bieten hast!"
unfreundlich,"Du Wichser, deine Waren sind Schrott!"
unfreundlich,"Mach schneller, Vollpfosten, ich habe keine Geduld mehr!"
unfreundlich,"Hey Arsch, gib mir endlich vernünftige Angebote!"
unfreundlich,"Warum bist du so stur, Idiot?"
unfreundlich,"Du Dummkopf, deine Trades interessieren mich nicht!"
unfreundlich,"Hey Hurensohn, beeil dich gefälligst mit den Angeboten!"
unfreundlich,"Mach Platz für einen echten Händler, Fotze!"
unfreundlich,"Hey Bastard, deine Auswahl ist enttäuschend!"
unfreundlich,"Du Schlampe, ich habe keine Lust auf deine Spielchen!"
unfreundlich,"Beeil dich, Idiot, ich habe keine Zeit zu verlieren!"
unfreundlich,"Hey Arschloch, deine Preise sind lächerlich hoch!"
unfreundlich,"Du Dummkopf, ich will qualitativ bessere Waren!"
unfreundlich,"Warum zögerst du so, Spast?"
unfreundlich,"Hey Trottel, deine Angebote sind nicht mal das Papier wert!"
unfreundlich,"Du Depp, ich habe genug von deinem Geplänkel!"
freundlich,"Hey Villager, du machst deinen Job echt gut!"
freundlich,Danke für deine Hilfe bei meinen Einkäufen!
freundlich,"Hallo, lieber Villager! Zeig mir deine besten Angebote!"
freundlich,Guten Tag! Hast du etwas Neues zum Tauschen?
freundlich,"Hey Villager, deine Trades sind immer top!"
freundlich,"Hallo, ich freue mich, dich zu treffen! Was bietest du an?"
freundlich,"Hallo lieber Villager, deine Ware ist immer von bester Qualität!"
freundlich,Guten Tag! Kann ich etwas bei dir einkaufen?
freundlich,"Hey, schön dich zu sehen! Welche Deals hast du heute?"
freundlich,"Hallo, freut mich, dich zu treffen! Zeig mir deine Waren!"
freundlich,Guten Tag! Du bist wirklich der beste Händler hier!
freundlich,"Hey Villager, du bist echt ein Profi in deinem Handwerk!"
freundlich,"Hallo, wie geht es dir? Zeig mir deine besten Angebote!"
freundlich,"Guten Tag! Ich schaue gerne bei dir vorbei, du bist klasse!"
freundlich,"Hey, schön dich zu sehen! Hast du etwas für mich?"
freundlich,"Hallo Villager, deine Geschäfte machen mich immer glücklich!"
freundlich,"Hallo, ich mag es, mit dir Geschäfte zu machen! Was gibt es Neues?"
freundlich,Guten Tag! Du machst deinen Job wirklich spitze!
freundlich,"Hey, freut mich, dich zu sehen! Zeig mir deine Schätze!"
freundlich,"Hallo, du bist wirklich ein toller Handelspartner!"
freundlich,Guten Tag! Hast du neue Sachen im Angebot?
neutral,Bist du der Anführer deines Dorfes?
neutral,Hast du einen Lieblingshandwerker?
neutral,Wie findest du das aktuelle Wetter?
neutral,Hast du schon von der Legende des Diamantbergs gehört?
neutral,"Gibt es hier einen Schmied, der gute Waffen herstellen kann?"
neutral,"Kannst du mir zeigen, wo sich der nächste Dungeon befindet?"
neutral,Hast du schon von der geheimen Schatzkarte gehört?
neutral,Kannst du mir einen guten Handelsposten empfehlen?
neutral,Wie steht es um den Handel zwischen den Dörfern?
neutral,Bist du mit den anderen Dorfbewohnern gut vernetzt?
unfreundlich,"Hey Idiot, deine Trades sind ein Witz!"
unfreundlich,"Mach schon, Arsch, zeig mir was Ordentliches!"
unfreundlich,"Warum bist du so langsam, Hurensohn?"
unfreundlich,"Zeig mir bessere Sachen, Arschloch!"
unfreundlich,"Du nervst, Dummkopf!"
unfreundlich,"Komm schon, Vollpfosten, beeil dich mal!"
unfreundlich,"Was ist los mit dir, Schlampe?"
unfreundlich,"Hey Bastard, deine Preise sind lächerlich hoch!"
unfreundlich,"Ich hab keine Zeit für deine Spielchen, Depp!"
unfreundlich,"Schneller, Fotze, ich will hier nicht den ganzen Tag warten!"
unfreundlich,"Du Wichser, reiß dich zusammen!"
unfreundlich,"Ich will keine billigen Sachen, Trottel!"
unfreundlich,"Warum bist du so unfähig, Spast?"
unfreundlich,"Hey Arsch, gib endlich vernünftige Trades raus!"
unfreundlich,"Komm schon, Idiot, das hier ist Zeitverschwendung!"
unfreundlich,"Du Vollpfosten, beeil dich gefälligst!"
unfreundlich,"Hurensohn, du bist so langsam wie eine Schnecke!"
unfreundlich,"Was soll der Quatsch, Arschloch?"
unfreundlich,"Hey Bastard, deine Angebote sind ein Witz!"
unfreundlich,"Mach hin, Schlampe, ich hab keine Geduld mehr!"
unfreundlich,"Du Dummkopf, ich will hier nicht ewig vertröstet werden!"
unfreundlich,"Ich brauche was Ordentliches, Fotze!"
unfreundlich,"Hey Wichser, deine Trades sind der reinste Schrott!"
unfreundlich,"Was ist los mit dir, Spast?"
freundlich,"Kannst du mir zeigen, was du zum Tauschen hast?"
freundlich,"Danke für deine Hilfe, du bist wirklich toll!"
freundlich,"Hey Villager, hast du heute schon gute Geschäfte gemacht?"
freundlich,"Hallo, ich freue mich dich zu sehen! Was gibt es Neues bei dir?"
freundlich,Hallo Villager! Dein Handelsangebot ist immer so vielfältig!
freundlich,"Guten Morgen, weißt du zufällig, ob es heute regnen wird?"
freundlich,"Hallo, hast du vielleicht ein besonderes Angebot für mich?"
freundlich,Guten Tag! Deine Waren sind wirklich von bester Qualität!
freundlich,"Hey, kann ich dir irgendwie behilflich sein?"
freundlich,"Guten Morgen! Ich hoffe, du hast einen schönen Tag bisher."
freundlich,"Hallo, du machst deinen Job echt super!"
freundlich,Guten Tag! Ich schaue immer gerne bei dir vorbei.
freundlich,"Hey, welche neuen Schätze hast du heute für mich?"
freundlich,Hallo Villager! Deine Freundlichkeit ist wirklich ansteckend.
freundlich,Guten Morgen! Dein Stand sieht heute besonders einladend aus.
freundlich,"Hallo, ich bewundere deine Vielfalt an Handelswaren!"
freundlich,Guten Tag! Deine Tipps sind immer Gold wert.
freundlich,"Hey, freust du dich auch schon auf das nächste Handeln?"
freundlich,"Hallo, ich schätze deine Arbeit wirklich sehr."
freundlich,"Guten Morgen! Ich hoffe, du bist gut erholt."
freundlich,Guten Tag! Deine Trades machen mich immer wieder glücklich.
neutral,Was für Ressourcen brauchst du?
neutral,Wo finde ich hier die besten Angebote?
neutral,Wie lange dauert hier ein Tag?
neutral,Welche Waren sind hier besonders gefragt?
neutral,Wie würdest du die Einwohner dieses Dorfes beschreiben?
unfreundlich,"Hey Spast, deine Trades sind absolut nutzlos!"
unfreundlich,"Warum bist du immer so unfähig, Schlampe?"
unfreundlich,"Zeig mir endlich anständige Waren, Idiot!"
unfreundlich,"Du bist wirklich ein Bastard Händler, Trottel!"
unfreundlich,"Ich habe keine Geduld mehr für deine miesen Deals, Fotze!"
unfreundlich,"Kannst du auch irgendetwas Nützliches, Wichser?"
unfreundlich,"Deine Handelsangebote sind ein Witz, Vollpfosten!"
unfreundlich,"Wieso bist du so ein Arsch Händler, Depp?"
unfreundlich,"Ich will hier keinen Hurensohn wie dich, Dummkopf!"
unfreundlich,"Du bist einfach nur ein Spast, Arschloch!"
unfreundlich,"Ich werde nie wieder mit dir handeln, Schlampe!"
unfreundlich,"Zeig mir endlich vernünftige Preise, Arsch!"
unfreundlich,"Ich habe die Nase voll von deinen lächerlichen Angeboten, Hurensohn!"
unfreundlich,"Hey Fotze, du bist absolut nutzlos!"
unfreundlich,"Du machst mich wirklich Vollpfosten, Idiot!"
unfreundlich,"Warum bist du so ein unverschämter Wichser, Bastard?"
unfreundlich,"Ich will nur gute Angebote, Depp!"
unfreundlich,"Bist du absichtlich so schlecht, Trottel?"
unfreundlich,"Deine Trades sind eine reine Zeitverschwendung, Dummkopf!"
unfreundlich,"Kannst du überhaupt etwas richtig machen, Spast?"
unfreundlich,"Ich werde dich nie wieder besuchen, Arschloch!"
unfreundlich,"Du enttäuschst mich immer wieder aufs Neue, Hurensohn!"
unfreundlich,"Deine Handelswaren sind absolut unterirdisch, Idiot!"
freundlich,"Schön, dich wieder zu sehen! Hast du neue Angebote für mich?"
freundlich,"Hey Villager, ich freue mich auf unseren Handel!"
freundlich,"Guten Tag, mein lieber NPC! Zeig mir deine Waren!"
freundlich,"Hallo freundlicher Villager, ich hoffe, du hast gute Deals für mich!"
freundlich,"Liebes Dorfbewohner-NPC, lass uns handeln!"
freundlich,"Grüß dich, lieber Villager! Bist du bereit für ein Geschäft?"
freundlich,"Hallo, netter Villager! Welche Trades wartest du für mich?"
freundlich,"Schön, dass du hier bist! Zeig mir, was du zu bieten hast."
freundlich,"Hallo Villager, ich schätze deine Handelsangebote sehr!"
freundlich,"Hey Villager, lass uns ein paar Geschäfte machen!"
freundlich,"Guten Tag, freundlicher NPC! Zeig mir deine Schätze!"
freundlich,"Hallo, lieber Dorfbewohner! Deine Handelsangebote sind super!"
freundlich,"Schön, dass du da bist! Welche tollen Dinge hast du heute?"
freundlich,"Guten Tag, netter Villager! Zeig mir deine besten Deals!"
freundlich,"Hallo, lieber NPC! Ich bin bereit für unseren Handel!"
freundlich,"Hey Villager, ich bin gespannt auf deine Angebote!"
freundlich,"Schön, dich zu sehen! Lass uns etwas handeln."
freundlich,Hallo freundlicher Dorfbewohner! Zeig mir deine Waren!
freundlich,"Hallo, netter NPC! Ich freue mich auf unser Geschäft!"
freundlich,"Grüß dich, lieber Villager! Zeig mir deine Schätze!"
freundlich,"Hallo, freundlicher Dorfbewohner! Ich bin bereit für unseren Handel!"
freundlich,"Guten Tag, lieber NPC! Welche Trades kannst du mir anbieten?"
neutral,"Kannst du mir sagen, wo ich dich finden kann?"
neutral,"Kannst du mir einen Tipp geben, wie ich hier überleben kann?"
neutral,Was denkst du über die anderen Dörfer in der Nähe?
neutral,Hast du schon von einem Drachen in der Gegend gehört?
neutral,"Kannst du mir sagen, wo sich eine Schatztruhe befindet?"
neutral,Hast du schon von einem verlassenen Minenschacht gehört?
neutral,Hast du schon von einem geheimen Tempel in der Nähe gehört?
neutral,Was hältst du von den Gerüchten über eine verborgene Stadt?
neutral,Könntest du mir einen guten Angelplatz zeigen?
neutral,Hast du schon von einem unheimlichen Wald in der Nähe gehört?
neutral,Hast du schon von einem alten Schloss in der Nähe gehört?
neutral,Könntest du mir ein paar Überlebenstipps geben?
neutral,Hast du schon von einem magischen Artefakt in der Gegend gehört?
neutral,"Was denkst du über die Fremden, die hierherkommen?"
unfreundlich,"Hey Fotze, deine Trades sind ja wohl der letzte Mist!"
unfreundlich,"Ich brauche bessere Angebote, Idiot!"
unfreundlich,"Hey Vollpfosten, beeil dich mal ein bisschen!"
unfreundlich,"Deine Preise sind viel zu hoch, Trottel!"
unfreundlich,"Kannst du überhaupt irgendetwas Nützliches, Bastard?"
unfreundlich,"Ich habe keine Geduld für dich, Spast!"
unfreundlich,"Mach schon, Schlampe, ich habe keine Zeit zu verlieren!"
unfreundlich,"Warum bist du so langsam, Arschloch?"
unfreundlich,"Ich will besser handeln, Arsch!"
unfreundlich,"Dein Verhalten ist wirklich nervig, Dummkopf!"
unfreundlich,"Hey Depp, beeil dich mal gefälligst!"
unfreundlich,"Kannst du nicht mal vernünftige Preise machen, Fotze?"
unfreundlich,"Was ist dein Problem, Wichser?"
unfreundlich,"Bist du immer so inkompetent, Hurensohn?"
unfreundlich,"Ich brauche dringend bessere Trades, Idiot!"
unfreundlich,"Hast du überhaupt eine Ahnung, was du tust, Bastard?"
unfreundlich,"Ich habe keine Lust auf deine langweiligen Angebote, Spast!"
unfreundlich,"Mach schneller, Schlampe, ich will hier nicht den ganzen Tag verbringen!"
unfreundlich,"Wieso bist du so unfähig, Vollpfosten?"
unfreundlich,"Deine Preise sind eine absolute Frechheit, Trottel!"
unfreundlich,"Komm schon, Arschloch, beweg deinen Hintern!"
unfreundlich,"Ich habe es satt, mit dir zu handeln, Arsch!"
unfreundlich,"Du bist wirklich ein Dummkopf, Depp!"
freundlich,"Hey, ich schaue, was du anzubieten hast. Was meinst du?"
freundlich,"Hallo, netter Villager! Hast du neue Waren bekommen?"
freundlich,Guten Morgen! Ich freue mich auf einen Handel mit dir.
freundlich,"Hey Villager, deine Waren sind immer top! Was gibt es heute?"
freundlich,Hallo! Deine Handelsangebote sind wirklich super.
freundlich,"Schön, dass du hier bist! Zeig mir, was du anzubieten hast."
freundlich,"Hey, lieber Villager! Welche Trades kannst du mir anbieten?"
freundlich,"Guten Morgen, lieber Villager! Ich schaue mal, was du hast."
freundlich,"Hey Villager, du bist wirklich klasse! Neue Angebote für mich?"
freundlich,"Hallo, netter Villager! Ich bin bereit für einen Handel."
freundlich,Guten Tag! Deine Waren sind immer eine Freude anzusehen.
freundlich,"Hey, ich komme mit einer großen Handelslust zu dir! Was gibt es?"
freundlich,"Hallo, Villager! Ich bin gespannt auf deine neuen Waren."
freundlich,"Guten Morgen! Ich hoffe, du hast heute tolle Sachen für mich."
freundlich,"Hey, lieber Villager! Danke, dass du immer so zuvorkommend bist."
freundlich,"Hallo! Zeig mir doch mal, was du heute im Angebot hast."
freundlich,"Guten Tag, Villager! Deine Handelsbereitschaft freut mich sehr."
freundlich,"Hey, schön dich zu sehen! Bist du bereit für einen Handel?"
neutral,Hast du schon mal ein seltenes Tier gesehen?
neutral,Welche Geräusche hörst du am liebsten in der Nacht?
neutral,Wie oft bekommst du Besuch von Reisenden?
neutral,"Magst du es, wenn die Dorfbewohner Feste feiern?"
neutral,Was denkst du über die Bauern hier im Dorf?
neutral,"Hast du einen Geheimtipp, wo man die besten Fische fangen kann?"
neutral,Wie würdest du das Leben hier im Dorf beschreiben?
neutral,Hast du schon mal einen Meteoriten gesehen?
unfreundlich,"Mach schon, Spast, und zeig mir deine Waren!"
unfreundlich,"Hey Schlampe, deine Preise sind viel zu hoch!"
unfreundlich,"Zeig mir endlich deine besten Angebote, Hurensohn!"
unfreundlich,"Ich habe keine Zeit für deine Spielchen, Trottel!"
unfreundlich,"Hey Bastard, beeil dich mit den Trades!"
unfreundlich,"Du bist wirklich unfähig, Idiot!"
unfreundlich,"Was soll der Mist, Fotze?"
unfreundlich,"Ich will nicht warten, Vollpfosten!"
unfreundlich,"Du bist ein richtiger Arsch, Depp!"
unfreundlich,"Hey Wichser, deine Waren interessieren mich nicht."
unfreundlich,"Ich bin genervt von dir, Arschloch!"
unfreundlich,"Spast, du bist echt nutzlos!"
unfreundlich,"Zeig mir endlich was du kannst, Hurensohn!"
unfreundlich,"Hey Schlampe, deine Auswahl ist armselig!"
unfreundlich,"Warum machst du alles so kompliziert, Bastard?"
unfreundlich,"Deine Preise sind eine Frechheit, Idiot!"
unfreundlich,"Fotze, du verschwendest meine Zeit!"
unfreundlich,"Vollpfosten, beeil dich gefälligst!"
unfreundlich,"Ich habe genug von dir, Trottel!"
unfreundlich,"Hey Wichser, du bist ein Versager!"
unfreundlich,"Arsch, deine Trades sind ein Witz!"
unfreundlich,"Depp, du machst mich wahnsinnig!"
freundlich,"Schönen guten Tag, hast du neue Angebote für mich?"
freundlich,"Freut mich, dich zu sehen! Was bietest du heute an?"
freundlich,"Hallo! Ich hoffe, du hast gute Geschäfte für mich."
freundlich,Guten Morgen! Bist du bereit für Handel?
freundlich,"Hey, freut mich, dich zu treffen! Zeig mir deine Waren."
freundlich,Guten Tag! Ich bin auf der Suche nach interessanten Deals.
freundlich,Hallo! Welche Schätze hast du heute für mich?
freundlich,"Hey, wie geht es meinem liebsten Villager?"
freundlich,"Guten Morgen, mein geschätzter Villager! Zeig mir deine Waren."
freundlich,"Hallo! Ich bin bereit für ein paar gute Deals, du auch?"
freundlich,"Hey, ich freue mich auf unsere Geschäfte! Was gibt's Neues?"
freundlich,"Hallo, mein treuer Händler! Lass uns handeln."
freundlich,Guten Tag! Hast du etwas Besonderes für mich?
freundlich,"Hallo! Ich hoffe, deine Kisten sind voll mit Schätzen."
freundlich,"Hey, ich bin bereit für neuen Handel! Bist du es auch?"
freundlich,Guten Morgen! Was hast du heute für mich vorbereitet?
freundlich,"Hallo, mein lieber Villager! Zeig mir deine besten Angebote."
freundlich,Hallo! Wie kann ich dir heute helfen?
freundlich,"Hey, lieber Villager! Ich bin bereit für neue Abenteuer."
freundlich,"Guten Tag! Ich hoffe, du hast tolle Angebote für mich."
neutral,"Kannst du mir sagen, wo ich Rohstoffe finde?"
neutral,Wie kann ich dir helfen?
neutral,"Kannst du mir Tipps geben, wie ich mich vor Monstern schützen kann?"
neutral,Wie gestaltest du deine Freizeit hier?
neutral,Bist du ein Fan von Redstone-Technologien?
neutral,"Kannst du mir zeigen, wie ich einen Zaubertrank braue?"
neutral,Wie findest du die Idee einer Handelskarawane zwischen den Dörfern?
neutral,Hast du schon einmal die End dimension besucht?
neutral,Welches Gebäude in deinem Dorf beeindruckt dich am meisten?
neutral,"Kannst du mir erklären, wie ich eine Falle für Monster baue?"
neutral,Hast du schon den Wither besiegt?
neutral,Gibt es hier einen besonderen Ort für Sonnenaufgänge?
neutral,Was denkst du über die Idee einer Dorfolympiade?
unfreundlich,"Du Wichser, zeig mir endlich was Vernünftiges!"
unfreundlich,"Hey Arsch, deine Preise sind völlig überzogen!"
unfreundlich,"Du Idiot, du solltest dich schämen für diese Angebote!"
unfreundlich,"Hey Vollpfosten, deine Waren sind absolut unbrauchbar!"
unfreundlich,"Du Fotze, ich habe besseres erwartet von dir!"
unfreundlich,"Hey Hurensohn, deine Handelsmöglichkeiten sind ein Witz!"
unfreundlich,"Du Dummkopf, mach endlich mal vernünftige Geschäfte!"
unfreundlich,"Hey Bastard, deine Auswahl ist einfach lächerlich!"
unfreundlich,"Du Arschloch, deine Waren sind total minderwertig!"
unfreundlich,"Hey Schlampe, ich kann nicht glauben, dass du so schlechte Sachen anbietest!"
unfreundlich,"Du Depp, deine Preise sind Wucher!"
unfreundlich,"Hey Trottel, du bist der schlechteste Händler, den ich je gesehen habe!"
unfreundlich,"Du Arsch, gib mir bessere Trades!"
unfreundlich,"Hey Wichser, deine Auswahl ist ein echter Reinfall!"
unfreundlich,"Du Idiot, deine Handelswaren sind absolut nutzlos!"
unfreundlich,"Hey Spast, deine Angebote sind ein Witz!"
unfreundlich,"Du Vollpfosten, deine Waren sind Schrott!"
unfreundlich,"Hey Fotze, deine Preise sind jenseits von Gut und Böse!"
unfreundlich,"Du Hurensohn, ich kann nicht glauben, dass du so einen Mist anbietest!"
unfreundlich,"Hey Bastard, ich habe schon bessere Deals mit Schafen gemacht!"
unfreundlich,"Du Arschloch, deine Waren sind absolut nicht zu gebrauchen!"
unfreundlich,"Hey Schlampe, deine Handelsposten sind eine reine Enttäuschung!"
unfreundlich,"Du Trottel, du bist der schlechteste Händler in der ganzen Stadt!"
freundlich,Gibt es heute besondere Angebote bei dir?
freundlich,"Könntest du mir vielleicht einen Tipp geben, welcher Trade sich lohnt?"
freundlich,Hallo! Deine Handelsangebote sind wirklich klasse.
freundlich,"Könntest du mir bitte zeigen, was du heute anzubieten hast?"
freundlich,"Ich freue mich immer, wenn ich dich sehe, lieber Villager!"
freundlich,Hallo! Hast du neue Waren bekommen?
freundlich,"Es ist immer schön, mit dir zu handeln."
freundlich,"Kannst du mir dabei helfen, meine Vorräte aufzustocken?"
freundlich,"Hallo, lieber Villager! Dein Lächeln macht meinen Tag besser."
freundlich,Deine Trades sind wirklich eine Bereicherung für mich!
freundlich,"Ich bin dankbar, dass du immer für mich da bist."
freundlich,"Hallo! Ich hoffe, es geht dir gut."
freundlich,"Danke, dass du dir Zeit für mich nimmst."
freundlich,"Deine Handelsangebote sind wirklich top, lieber Villager!"
freundlich,"Es ist toll, mit dir Geschäfte zu machen."
freundlich,Hallo! Du machst meinen Tag immer besser.
freundlich,Könntest du mir bitte etwas über deine Waren erzählen?
freundlich,"Danke, dass du hier bist und mir immer weiterhilfst."
neutral,Welche Materialien benötige ich für einen Bogen?
neutral,"Gibt es hier in der Nähe eine Höhle, die unerforscht ist?"
neutral,Könntest du mir beim Bau einer Falle helfen?
neutral,"Wie lange dauert es, bis eine Ernte bereit ist?"
neutral,Welche Rüstung empfiehlst du für den Nether?
neutral,Hast du schon mal ein Dorf entdeckt?
neutral,"Kannst du mir sagen, wie ich an Redstone komme?"
neutral,Welche Tiere kann ich zähmen?
neutral,Welche Tränke sind im Kampf besonders nützlich?
neutral,Gibt es hier in der Nähe einen Eichenwald?
neutral,Welche Blöcke eignen sich am besten für den Bau einer Brücke?
neutral,Wie kann ich einen verzauberten Gegenstand bekommen?
neutral,Welche Pflanzen kann ich anbauen?
neutral,Hast du schon mal gegen einen Enderdrachen gekämpft?
neutral,"Kannst du mir sagen, wie ich eine Schatzkarte finde?"
neutral,Welche Werkzeuge sind am effektivsten gegen Erz?
neutral,"Gibt es hier in der Nähe eine Mine, die noch nicht erforscht ist?"
neutral,Wie kann ich eine Truhe sichern?
neutral,Hast du Tipps für den Handel mit Dorfbewohnern?
unfreundlich,"Was soll der Mist, Arschloch?"
unfreundlich,"Ich will keine Geschichten, Hurensohn, sondern nur Antworten!"
unfreundlich,"Du bist so langsam, Spast!"
unfreundlich,"Hey Depp, beeil dich mal ein bisschen!"
unfreundlich,"Was hast du denn für einen Job, Wichser?"
unfreundlich,"Kannst du überhaupt irgendwas Nützliches, Schlampe?"
unfreundlich,"Deine Preise sind viel zu hoch, Bastard!"
unfreundlich,"Mach schon, Arsch, und komm zur Sache!"
unfreundlich,"Diese Qualität ist wirklich unterirdisch, Vollpfosten!"
unfreundlich,"Du bist ja ein richtiger Versager, Dummkopf!"
unfreundlich,"Idiot, du bist ja schlimmer als nutzlos!"
unfreundlich,"Was stimmt nicht mit dir, Trottel?"
unfreundlich,"Kannst du überhaupt etwas Vernünftiges tun, Wichser?"
unfreundlich,"Ich hab echt genug von deiner Inkompetenz, Idiot!"
unfreundlich,"Was ist dein Problem, Hurensohn?"
unfreundlich,"Mach schon, Fotze, und beeil dich ein bisschen!"
unfreundlich,"Hör auf mit deinem Unsinn, Arschloch!"
unfreundlich,"Kannst du mich überhaupt verstehen, Schlampe?"
unfreundlich,"Bastard, du bist wirklich eine Enttäuschung!"
unfreundlich,"Vollpfosten, geh mir aus dem Weg!"
unfreundlich,"Spast, du bist ja noch langsamer als eine Schnecke!"
unfreundlich,"Mach schon, Arsch, und zeig mir vernünftige Trades!"
unfreundlich,"Was zur Hölle ist dein Problem, Trottel?"
unfreundlich,"Hey Depp, wie oft soll ich noch nachfragen?"
freundlich,"Könntest du mir bitte verraten, welche Items du im Angebot hast?"
freundlich,"Guten Tag! Hast du Lust, mit mir zu handeln?"
freundlich,"Ich hoffe, du hast einen schönen Tag, lieber Villager."
freundlich,"Hey, ich schätze deine Handelsangebote sehr."
freundlich,Hallo! Dein Dorf ist wirklich hübsch.
freundlich,"Hey netter Villager, ich freue mich, dich zu sehen!"
freundlich,Guten Tag! Deine Handelsstation gefällt mir.
freundlich,"Hallo, wie kann ich dir heute helfen?"
freundlich,Hey! Ich bewundere deine Fähigkeiten im Handel.
freundlich,"Guten Morgen, lieber Villager! Welche Schätze hast du heute für mich?"
freundlich,"Hey, ich wollte mich für deine Geduld bedanken."
freundlich,"Guten Tag! Ich hoffe, du hast genügend Vorräte zum Handeln."
freundlich,"Hallo, netter Villager! Dein Lächeln bringt mich zum Strahlen."
freundlich,Hey! Deine Handelswaren sind wirklich von hoher Qualität.
freundlich,Guten Morgen! Würdest du gerne etwas tauschen?
freundlich,"Hallo, lieber Villager! Ich schätze deine Gesellschaft sehr."
freundlich,Hey! Deine Freundlichkeit macht meinen Tag besser.
freundlich,"Hallo, netter Villager! Deine Handelsangebote sind unschlagbar."
freundlich,Hey! Deine Professionalität im Handel beeindruckt mich.
freundlich,"Guten Morgen! Es ist immer eine Freude, mit dir zu handeln."
neutral,"Kannst du mir sagen, wo ich hier die Schmiede finde?"
neutral,Wissen die Dorfbewohner hier viel über Redstone?
neutral,Gibt es hier einen Händler für Pferde?
neutral,Welche Bauwerke sind hier im Dorf besonders sehenswert?
neutral,"Ist es schwer, hier als neuer Bewohner Fuß zu fassen?"
neutral,Gibt es hier eine Bibliothek mit nützlichen Büchern?
neutral,"Kannst du mir sagen, wo ich hier übernachten kann?"
neutral,Hast du gute Angelplätze in der Nähe entdeckt?
neutral,Wissen die Dorfbewohner viel über die umliegende Landschaft?
neutral,Hast du schon mal eine Festung der Unterwelt betreten?
neutral,Ist hier in der Gegend ein Zauberer bekannt?
unfreundlich,"Hey Vollpfosten, deine Trades sind absolut lächerlich!"
unfreundlich,"Zeig mir endlich deine Waren, Bastard!"
unfreundlich,"Du Trottel, ich will nur handeln, also beeil dich!"
unfreundlich,"Wie lange kannst du mich noch warten lassen, Arsch?"
unfreundlich,"Mach schon, Spast, zeig mir was du hast!"
unfreundlich,"Ich hab keine Geduld für dich, Wichser!"
unfreundlich,"Was soll der Blödsinn, Idiot?"
unfreundlich,"Sag mir endlich was du zu bieten hast, Arschloch!"
unfreundlich,"Ich hab keinen Nerv für deine Spielchen, Dummkopf!"
unfreundlich,"Deine Handelswaren sind absoluter Schrott, Fotze!"
unfreundlich,"Was soll das Theater, Schlampe?"
unfreundlich,"Hey Depp, ich will hier nicht ewig warten!"
freundlich,"Hallo lieber Villager, hast du neue Waren im Angebot?"
freundlich,Hallo! Deine Trades sind wirklich hilfreich.
freundlich,Schönen Tag! Kannst du mir etwas Interessantes anbieten?
freundlich,"Hallo freundlicher Villager! Ich hoffe, es geht dir gut."
freundlich,Guten Morgen! Deine Waren sind immer von hoher Qualität.
freundlich,Hallo! Deine Handelsbereitschaft ist wirklich lobenswert.
freundlich,"Hey, ich mag deine Auswahl an Waren. Danke!"
freundlich,Hallo freundlicher NPC! Bist du bereit für ein Geschäft?
freundlich,Guten Tag! Welche neuen Trades hast du heute für mich?
freundlich,"Hey, freut mich dich zu treffen! Deine Trades sind top."
freundlich,Hallo lieber Villager! Hast du etwas Besonderes für mich?
freundlich,Guten Tag! Deine Waren sind immer eine Bereicherung.
freundlich,Guten Morgen! Deine Geschäfte machen immer Freude.
freundlich,Hallo freundlicher NPC! Deine Trades sind wirklich klasse.
freundlich,"Hey, freut mich dich zu sehen! Was hast du heute im Angebot?"
freundlich,Hallo! Deine Handelsmöglichkeiten sind wirklich vielfältig.
freundlich,Schönen Tag! Kannst du mir etwas Besonderes zeigen?
freundlich,Hallo freundlicher Villager! Ich schätze deine Waren sehr.
freundlich,Hallo! Danke für deine großartigen Handelsmöglichkeiten.
neutral,Bist du hier der Anführer?
neutral,Gibt es hier besondere Schätze zu entdecken?
neutral,Welche Gefahren lauern in dieser Gegend?
neutral,"Kannst du mir helfen, eine bestimmte Person zu finden?"
neutral,"Gibt es hier eine Schmiede, in der ich meine Werkzeuge verbessern kann?"
neutral,Wie gestaltet sich das Verhältnis zu den umliegenden Dörfern?
neutral,Wie ist das Verhältnis zu den umliegenden Monsterspawns?
neutral,"Kannst du mir erklären, wie ich am besten Nahrung finde?"
neutral,Gibt es hier eine Bibliothek mit wertvollen Büchern?
neutral,Hast du schon von einem nahegelegenen Tempel gehört?
neutral,Wie sind die Handelsbeziehungen zu anderen Dörfern?
neutral,"Gibt es hier besondere Regeln oder Gesetze, an die ich mich halten sollte?"
neutral,"Was hältst du von der Idee, das Dorf weiter auszubauen?"
neutral,Hast du schon von einem nahegelegenen Dungeon gehört?
neutral,Wie ist das Verhältnis zu den umliegenden Tieren?
unfreundlich,"Hey Bastard, deine Trades sind wirklich schlecht!"
unfreundlich,"Du Hurensohn, warum bist du so nutzlos?"
